string_0,string_1,number_0,number_1,number_2,number_3,number_4,number_5,target,is_test,line_id
Москва,Wednesday,189730.0,176.048101738957,193161.0,10170.0,15415.0,5,0.834,0,16056
Санкт-Петербург,Thursday,32997.0,25.0235983872484,26615.0,2937.0,3187.0,5,1.587,0,16057
Ростов-на-Дону,Tuesday,776379.0,641.419121365227,848503.0,37422.0,75953.0,7,3.597,0,16058
Москва,Wednesday,311543.0,252.48945475673,302718.0,16291.0,23209.0,5,2.384,0,16060
Москва,Friday,202003.0,165.981071435325,174533.0,10671.0,9926.0,3,2.95,0,16061
Москва,Monday,136358.0,122.741555106979,139455.0,7432.0,11696.0,9,0.702,0,16063
Самара,Monday,80481.0,73.9756244339705,,4481.0,,8,2.939,0,16065
Москва,Monday,126927.0,113.907520207858,264933.0,6435.0,14613.0,7,3.016,0,16066
Екатеринбург,Thursday,82979.0,52.4053793824747,,4823.0,,6,1.352,0,16067
Хабаровск,Friday,3136304.0,2208.6001325817,3342134.0,144355.0,266122.0,4,3.183,0,16068
Хабаровск,Wednesday,689337.0,558.868540657718,761001.0,29713.0,83676.0,4,6.019,0,16069
Москва,Wednesday,336513.0,283.62053530042,,16464.0,,11,3.466,0,16071
Екатеринбург,Friday,1682949.0,1285.65858180689,,80245.0,,5,11.082,0,16072
Москва,Tuesday,8075.0,6.33881312069139,11188.0,1474.0,2873.0,5,0.693,0,16073
Хабаровск,Friday,3028.0,2.26452013722629,2915.0,696.0,2315.0,6,2.758,0,16074
Москва,Wednesday,12939.0,9.51165493778262,12822.0,1309.0,3802.0,11,1.224,0,16075
Новосибирск,Monday,790716.0,631.534827141457,769784.0,39339.0,67077.0,5,1.107,0,16078
Екатеринбург,Tuesday,360435.0,294.229766790793,394057.0,16788.0,30800.0,12,0.85,0,16079
Ростов-на-Дону,Monday,907112.0,774.502232026396,,44918.0,,4,3.814,0,16080
Москва,Wednesday,67935.0,40.8228376159593,46315.0,4213.0,4877.0,13,1.066,0,16081
Новосибирск,Wednesday,793524.0,635.94952878367,775718.0,39487.0,68881.0,6,0.863,0,16083
Хабаровск,Tuesday,2553889.0,1544.81187679798,,117114.0,,6,10.21,0,16086
Хабаровск,Monday,3118121.0,2204.76082981516,3337038.0,144004.0,264519.0,6,1.593,0,16087
Нижний Новгород,Tuesday,167119.0,140.430456248238,,9151.0,,6,5.579,0,16089
Хабаровск,Monday,2649583.0,1963.22942292404,,114162.0,,12,6.403,0,16090
Екатеринбург,Monday,382411.0,217.575279324913,419615.0,18201.0,62162.0,5,2.597,0,16092
Хабаровск,Wednesday,2421363.0,1779.91267013673,2586645.0,103228.0,196724.0,4,6.54,0,16093
Москва,Friday,9045.0,6.01504069731506,11451.0,1327.0,2790.0,6,2.947,0,16096
Хабаровск,Thursday,3135181.0,1933.91804692287,,151952.0,,1,14.69,0,16097
Москва,Wednesday,23172.0,13.1088864529299,20075.0,2020.0,4150.0,12,0.959,0,16100
Хабаровск,Monday,750026.0,640.179344875276,847900.0,34750.0,56798.0,5,2.136,0,16101
Нижний Новгород,Thursday,,1616.27703282787,,,,5,7.754,0,16102
Екатеринбург,Tuesday,513765.0,395.109315309628,1098043.0,23190.0,114471.0,8,3.237,0,16103
Москва,Monday,626863.0,542.380862920361,,26062.0,,8,4.422,0,16104
Санкт-Петербург,Friday,964007.0,826.410350069014,1767093.0,46587.0,130232.0,5,2.978,0,16106
Москва,Friday,5486.0,2.65762917168329,6325.0,1107.0,1758.0,4,2.943,0,16108
Москва,Thursday,20878.0,15.155758611052,22109.0,1825.0,4405.0,4,1.805,0,16109
Санкт-Петербург,Wednesday,24822.0,21.8777847139805,24461.0,2429.0,4012.0,5,0.974,0,16111
Самара,Monday,1191491.0,781.399069080261,974340.0,62501.0,93606.0,5,2.757,0,16112
Москва,Tuesday,295424.0,248.953204762607,376088.0,16898.0,21099.0,7,1.183,0,16113
Самара,Monday,8064.0,6.1236781128348,9113.0,1310.0,2322.0,5,0.846,0,16115
Екатеринбург,Wednesday,385813.0,307.059220923353,402257.0,18288.0,33590.0,5,0.865,0,16116
Екатеринбург,Wednesday,360571.0,312.891734619254,,16822.0,,6,6.458,0,16117
Санкт-Петербург,Friday,964285.0,824.45540457779,1769828.0,46302.0,130876.0,4,2.925,0,16119
Санкт-Петербург,Friday,42125.0,26.523880266804,37020.0,3349.0,5050.0,4,3.09,0,16120
Екатеринбург,Wednesday,7973.0,5.95736171988446,8903.0,1078.0,3418.0,5,0.876,0,16121
Ростов-на-Дону,Tuesday,443072.0,356.187860332353,450130.0,20728.0,42866.0,6,1.634,0,16122
Екатеринбург,Monday,358410.0,229.121340580258,518252.0,17207.0,48836.0,11,2.815,0,16123
Москва,Friday,1237665.0,991.007736861631,,57414.0,,6,3.806,0,16124
Ростов-на-Дону,Monday,10171.0,7.61829074673781,10776.0,1703.0,3881.0,4,0.857,0,16125
Москва,Thursday,29637.0,19.7987500079687,27393.0,2911.0,4257.0,8,1.658,0,16127
Хабаровск,Friday,1188199.0,971.675854321971,1221641.0,49423.0,86002.0,1,11.98,0,16128
Москва,Saturday,18861.0,12.8804459491767,15226.0,1569.0,3499.0,1,3.778,0,16130
Москва,Friday,193783.0,172.181923013528,195370.0,9369.0,9112.0,3,3.062,0,16131
Екатеринбург,Wednesday,1128865.0,879.673296621941,,53257.0,,5,2.491,0,16132
Самара,Friday,1192573.0,781.224714176546,975166.0,62686.0,94217.0,4,4.75,0,16134
Ростов-на-Дону,Tuesday,42781.0,33.0820920170941,,3460.0,,10,0.853,0,16135
Москва,Monday,82609.0,70.5665344182661,,5284.0,,9,0.731,0,16136
Москва,Thursday,53610.0,43.4842533555967,28053.0,3563.0,4905.0,2,1.015,0,16138
Москва,Wednesday,21002.0,6.63748254922515,1389215.0,1523.0,117842.0,2,0.865,0,16141
Екатеринбург,Friday,705538.0,523.217433665123,,34612.0,,4,5.792,0,16142
Москва,Wednesday,54517.0,43.4661324464829,52566.0,3641.0,6567.0,2,0.932,0,16144
Москва,Monday,78937.0,68.0215695949407,76909.0,4620.0,8288.0,7,0.642,0,16146
Москва,Monday,58931.0,52.9110334455508,71036.0,3890.0,7585.0,9,0.878,0,16147
Новосибирск,Wednesday,512414.0,362.753014570461,,27211.0,,9,4.253,0,16151
Ростов-на-Дону,Thursday,430844.0,384.484038130442,,20305.0,,8,3.207,0,16152
Нижний Новгород,Friday,384125.0,317.102854764048,,20247.0,,4,3.047,0,16154
Москва,Thursday,9550.0,7.21744359293039,11038.0,1206.0,3883.0,7,1.619,0,16156
Новосибирск,Friday,401409.0,363.822797203572,,20999.0,,5,3.869,0,16157
Москва,Wednesday,292837.0,247.067936131113,371362.0,16581.0,19961.0,6,0.867,0,16160
Хабаровск,Wednesday,754506.0,645.348627795171,839876.0,35097.0,54993.0,5,3.105,0,16161
Хабаровск,Thursday,2115101.0,1583.35932416673,,89925.0,,6,4.43,0,16162
Москва,Thursday,21002.0,6.63748254922515,1389215.0,1523.0,117842.0,3,0.649,0,16164
Москва,Monday,67935.0,40.8228376159593,46315.0,4213.0,4877.0,12,0.89,0,16166
Ростов-на-Дону,Monday,5571.0,4.15884932486339,5610.0,840.0,2329.0,5,0.77,0,16167
Хабаровск,Friday,2101256.0,1575.06812344135,2323830.0,89401.0,173636.0,6,4.221,0,16168
Новосибирск,Monday,321544.0,263.319188369914,393578.0,15498.0,23577.0,5,2.699,0,16170
Екатеринбург,Thursday,11414.0,7.75048464012266,9399.0,1333.0,3379.0,5,1.512,0,16173
Москва,Tuesday,33431.0,17.7356942229626,28016.0,2605.0,6375.0,7,1.03,0,16174
Москва,Thursday,28157.0,15.86282143669,20163.0,2096.0,4184.0,11,1.874,0,16176
Самара,Friday,240029.0,173.188435867589,,13550.0,,5,4.173,0,16177
Санкт-Петербург,Wednesday,2538.0,1.90366452405674,3288.0,651.0,1797.0,5,0.989,0,16178
Москва,Friday,967086.0,906.248942517205,1078279.0,42809.0,71357.0,5,2.9,0,16179
Хабаровск,Tuesday,914526.0,598.804482710582,,79209.0,,8,3.319,0,16180
Екатеринбург,Friday,2669.0,1.94147662594742,2917.0,581.0,1552.0,5,2.867,0,16181
Москва,Friday,11068.0,10.2894504696293,14706.0,1335.0,2924.0,10,2.811,0,16184
Екатеринбург,Wednesday,513765.0,395.109315309628,683927.0,23190.0,65860.0,10,4.971,0,16185
Хабаровск,Thursday,2421984.0,1491.45152040384,,114201.0,,7,8.393,0,16186
Екатеринбург,Tuesday,511166.0,369.6683109258,733742.0,26448.0,76697.0,12,1.222,0,16187
Хабаровск,Thursday,1119040.0,917.175399982477,1312158.0,46543.0,95105.0,2,11.713,0,16191
Новосибирск,Monday,2108657.0,705.89750409957,,101595.0,,6,6.825,0,16192
Москва,Thursday,973936.0,909.528547582222,1078141.0,43222.0,70982.0,4,3.838,0,16193
Ростов-на-Дону,Thursday,81498.0,56.0960245354065,74243.0,4677.0,8277.0,5,1.421,0,16195
Екатеринбург,Wednesday,420983.0,348.932748967172,,20869.0,,4,2.528,0,16196
Екатеринбург,Tuesday,329652.0,303.999414268629,332777.0,17571.0,26877.0,5,1.079,0,16198
Москва,Friday,18686.0,13.4677057295393,20083.0,1800.0,3440.0,10,2.638,0,16199
Екатеринбург,Tuesday,963423.0,805.724211260304,933581.0,45853.0,60148.0,3,1.842,0,16200
Екатеринбург,Wednesday,947441.0,821.44834146729,906239.0,45002.0,56438.0,5,2.443,0,16202
Екатеринбург,Tuesday,501489.0,452.314563799871,,23350.0,,7,4.771,0,16203
Екатеринбург,Thursday,51317.0,44.4367187709223,190872.0,3709.0,29777.0,1,4.893,0,16204
Москва,Monday,7779.0,6.08753432813176,10959.0,1460.0,2689.0,7,1.025,0,16205
Москва,Wednesday,17796.0,10.627401002244,17589.0,1491.0,3397.0,13,1.079,0,16206
Москва,Thursday,2469962.0,1539.8257384302,,134190.0,,7,4.007,0,16208
Москва,Friday,6170.0,4.53741928205464,7256.0,1004.0,2702.0,6,2.803,0,16209
Москва,Wednesday,399920.0,366.328429731839,403247.0,18596.0,30724.0,11,4.183,0,16210
Новосибирск,Wednesday,265225.0,201.709018960493,302370.0,13142.0,32851.0,6,1.051,0,16211
Санкт-Петербург,Tuesday,963850.0,826.843396882395,1766493.0,46501.0,129792.0,5,2.318,0,16213
Москва,Tuesday,28680.0,21.5772949156662,32728.0,2759.0,5025.0,9,0.799,0,16214
Екатеринбург,Thursday,361487.0,292.806820338835,391053.0,17145.0,29995.0,5,1.437,0,16215
Ростов-на-Дону,Thursday,511561.0,444.50332841235,514107.0,23622.0,29997.0,3,3.807,0,16216
Екатеринбург,Monday,363052.0,293.240208977399,391790.0,17193.0,30176.0,5,0.82,0,16217
Нижний Новгород,Monday,714027.0,560.957222511409,,35679.0,,4,6.196,0,16218
Нижний Новгород,Thursday,165271.0,145.694179587534,,9649.0,,5,1.6,0,16220
Москва,Saturday,27255.0,18.9304362114119,26026.0,2440.0,4269.0,1,3.835,0,16221
Москва,Thursday,9561.0,5.81620146627092,10118.0,1440.0,2082.0,7,1.314,0,16222
Москва,Monday,27525.0,17.2025990928392,23335.0,2537.0,4329.0,17,0.852,0,16223
Екатеринбург,Thursday,372355.0,331.220130499645,,18014.0,,6,3.888,0,16225
Москва,Thursday,27317.0,16.4939836461253,23292.0,2130.0,4165.0,11,1.678,0,16229
Екатеринбург,Monday,333334.0,306.165505752251,337913.0,17077.0,26304.0,5,0.941,0,16230
Хабаровск,Thursday,13556.0,11.3362143503572,13907.0,1670.0,4919.0,6,1.226,0,16233
Москва,Friday,521420.0,465.636460444424,604460.0,22390.0,29594.0,6,2.978,0,16234
Хабаровск,Thursday,4279246.0,1596.80412713259,,201764.0,,14,6.085,0,16235
Екатеринбург,Thursday,5420.0,3.70460533818961,5594.0,916.0,2057.0,5,1.438,0,16236
Екатеринбург,Thursday,350679.0,306.873802712742,390318.0,15298.0,29535.0,7,4.483,0,16238
Нижний Новгород,Tuesday,14752.0,10.6963118273447,17247.0,1816.0,6240.0,6,0.841,0,16241
Санкт-Петербург,Thursday,194560.0,164.512036684631,281017.0,10664.0,23421.0,1,0.908,0,16242
Екатеринбург,Monday,28493.0,22.6783903464667,,2524.0,,3,4.686,0,16244
Ростов-на-Дону,Friday,290981.0,256.494482375817,297878.0,13567.0,25192.0,4,2.972,0,16245
Новосибирск,Friday,,1611.14578727464,,,,5,5.641,0,16246
Екатеринбург,Friday,513605.0,395.189589451468,1098007.0,23222.0,114449.0,2,3.874,0,16248
Москва,Wednesday,21094.0,11.3382635719717,15941.0,1973.0,3544.0,13,1.145,0,16249
Москва,Monday,248154.0,219.771811327687,,11996.0,,7,2.961,0,16251
Хабаровск,Tuesday,892893.0,593.774637914155,,77843.0,,5,3.642,0,16252
Новосибирск,Friday,196582.0,170.466295498921,,9336.0,,6,6.679,0,16254
Москва,Tuesday,68259.0,41.0447530932029,46356.0,4232.0,6843.0,7,0.966,0,16256
Москва,Thursday,7535.0,5.3425648451231,8393.0,1003.0,2750.0,10,1.413,0,16257
Санкт-Петербург,Thursday,49517.0,29.1448829961969,38263.0,3075.0,4834.0,5,1.649,0,16260
Екатеринбург,Monday,329244.0,304.213625090306,332472.0,17101.0,25799.0,5,0.794,0,16261
Хабаровск,Friday,2775617.0,2042.38733756133,,124902.0,,8,4.675,0,16262
Екатеринбург,Tuesday,953167.0,824.112387825881,899051.0,45385.0,53068.0,5,1.922,0,16264
Екатеринбург,Tuesday,96120.0,89.853224743006,104358.0,5902.0,11237.0,5,1.667,0,16266
Екатеринбург,Tuesday,214849.0,197.63238399626,258256.0,11190.0,34570.0,5,0.82,0,16267
Москва,Monday,85742.0,63.6908822994821,70818.0,4372.0,5789.0,6,0.657,0,16268
Санкт-Петербург,Thursday,1356961.0,1026.1331199627,,59958.0,,5,5.043,0,16269
Нижний Новгород,Tuesday,328978.0,237.165302410738,,17685.0,,6,0.819,0,16270
Москва,Tuesday,6521.0,4.93379543124718,8421.0,977.0,2166.0,4,0.822,0,16272
Санкт-Петербург,Monday,8890.0,6.79428408626407,11475.0,1353.0,4282.0,5,0.984,0,16274
Москва,Tuesday,24792.0,17.4920853864328,23751.0,2604.0,4034.0,13,0.795,0,16275
Хабаровск,Monday,2469609.0,1392.7969791097,,113900.0,,5,9.678,0,16277
Москва,Thursday,6565.0,5.18870915986145,8776.0,1067.0,2429.0,7,1.653,0,16279
Хабаровск,Wednesday,,1799.31521592496,,,,4,14.408,0,16280
Санкт-Петербург,Thursday,1207528.0,899.071371981566,,53111.0,,5,6.307,0,16281
Екатеринбург,Wednesday,1913.0,0.757577776726554,1417.0,478.0,1080.0,5,0.748,0,16282
Москва,Wednesday,20878.0,15.155758611052,22109.0,1825.0,4405.0,7,1.139,0,16284
Москва,Friday,39021.0,25.7433620719607,32629.0,2873.0,4696.0,4,2.913,0,16285
Самара,Monday,1193755.0,783.149427278298,1160230.0,62633.0,112395.0,5,2.734,0,16286
Ростов-на-Дону,Monday,7256.0,4.71882510050671,8064.0,1080.0,4027.0,5,0.896,0,16287
Екатеринбург,Friday,507935.0,377.752868111557,765988.0,25763.0,68242.0,5,3.315,0,16288
Ростов-на-Дону,Friday,543417.0,457.36498893298,,24525.0,,6,2.942,0,16290
Москва,Wednesday,24171.0,16.9906189095055,23973.0,2413.0,4178.0,13,1.133,0,16291
Санкт-Петербург,Monday,963008.0,824.714123187792,1768857.0,46359.0,130189.0,5,1.848,0,16292
Москва,Tuesday,15689.0,11.1307001045583,14647.0,1549.0,4081.0,10,0.76,0,16294
Хабаровск,Wednesday,2345655.0,1541.30046009551,,109888.0,,3,4.823,0,16295
Екатеринбург,Friday,365952.0,292.130509389338,385250.0,17438.0,28058.0,4,2.757,0,16296
Нижний Новгород,Thursday,634877.0,525.19036775328,,31307.0,,5,4.077,0,16297
Екатеринбург,Thursday,493811.0,358.709363059851,746345.0,25788.0,79278.0,5,1.911,0,16298
Москва,Monday,92702.0,82.0801144444841,19425.0,6097.0,3662.0,10,0.758,0,16299
Нижний Новгород,Monday,387993.0,321.078137865817,520851.0,20635.0,43421.0,4,0.841,0,16301
Нижний Новгород,Friday,14774.0,9.8984760936925,16131.0,1611.0,5839.0,4,2.929,0,16303
Москва,Wednesday,19763.0,10.0843807825872,13832.0,1796.0,2793.0,15,0.902,0,16304
Екатеринбург,Friday,359490.0,291.541408460401,385318.0,17799.0,27449.0,8,2.817,0,16305
Москва,Friday,588205.0,516.627235799049,595458.0,26940.0,36682.0,4,4.214,0,16308
Москва,Wednesday,20877.0,6.75720395492646,8977.0,1523.0,2588.0,8,1.272,0,16309
Москва,Monday,978354.0,912.2580243155,1084087.0,43650.0,73061.0,5,2.007,0,16310
Санкт-Петербург,Tuesday,1327331.0,1006.57618774589,,58492.0,,5,2.079,0,16311
Екатеринбург,Wednesday,31358.0,21.5863679625801,,2419.0,,5,2.148,0,16312
Нижний Новгород,Tuesday,834679.0,614.427155127885,,40570.0,,7,3.337,0,16314
Хабаровск,Thursday,875795.0,655.206468285863,914297.0,42327.0,62430.0,7,4.09,0,16315
Екатеринбург,Wednesday,936605.0,813.201679268124,914033.0,43896.0,56532.0,6,2.422,0,16316
Новосибирск,Monday,786479.0,626.658747544758,771096.0,39144.0,52241.0,5,1.308,0,16317
Москва,Tuesday,299987.0,258.891160782363,302832.0,15201.0,21018.0,5,1.832,0,16318
Самара,Monday,7614.0,5.02891948047418,8136.0,1138.0,2596.0,6,0.992,0,16319
Санкт-Петербург,Monday,964656.0,829.20704347597,,46430.0,,6,2.037,0,16320
Самара,Monday,248609.0,175.064042245211,,14366.0,,7,2.383,0,16321
Москва,Friday,41840.0,27.8777172736699,34239.0,3382.0,6307.0,5,3.948,0,16322
Новосибирск,Friday,268874.0,202.111456862272,304937.0,13092.0,34774.0,5,2.36,0,16323
Москва,Tuesday,822109.0,673.766434912962,792772.0,43192.0,53141.0,10,7.615,0,16324
Нижний Новгород,Monday,212259.0,154.430284115735,,13970.0,,4,0.993,0,16325
Новосибирск,Wednesday,792185.0,634.963917616151,778079.0,39228.0,68888.0,6,0.865,0,16326
Москва,Friday,195512.0,181.620166228492,203980.0,10892.0,16062.0,5,2.888,0,16327
Новосибирск,Monday,793511.0,634.958088789667,784857.0,39300.0,71885.0,5,1.096,0,16328
Екатеринбург,Friday,982881.0,650.32513304133,,44258.0,,8,4.744,0,16329
Москва,Monday,22546.0,14.983234973865,20316.0,2040.0,3469.0,5,0.717,0,16330
Москва,Tuesday,6278.0,3.21729766275141,5380.0,1202.0,1818.0,6,0.803,0,16331
Новосибирск,Tuesday,268874.0,202.111456862272,304937.0,13092.0,34774.0,5,0.893,0,16332
Ростов-на-Дону,Tuesday,9090.0,7.0132349575456,9569.0,1260.0,4440.0,5,0.833,0,16333
Екатеринбург,Friday,329371.0,303.365592398163,332601.0,17078.0,25907.0,5,2.853,0,16335
Нижний Новгород,Wednesday,6722.0,4.74174940516521,6752.0,971.0,2631.0,5,0.87,0,16336
Москва,Tuesday,39516.0,32.7828566781574,47079.0,3492.0,7725.0,6,0.827,0,16337
Екатеринбург,Friday,771183.0,524.039374710764,,37195.0,,4,8.573,0,16338
Екатеринбург,Tuesday,950949.0,821.307508877037,914199.0,45127.0,51930.0,5,1.945,0,16340
Санкт-Петербург,Monday,35481.0,29.0918417767135,38449.0,2669.0,5223.0,5,0.854,0,16341
Нижний Новгород,Thursday,70987.0,54.2208502575713,,5068.0,,6,1.511,0,16342
Хабаровск,Monday,2410898.0,1616.39972619102,,112946.0,,6,6.789,0,16343
Москва,Monday,36002.0,23.9089508185899,27096.0,2680.0,4705.0,6,0.983,0,16344
Нижний Новгород,Monday,,1616.27703282787,,,,4,6.945,0,16345
Нижний Новгород,Friday,237159.0,202.544660860274,,12762.0,,4,3.009,0,16346
Москва,Wednesday,16859.0,15.8128168340481,20684.0,2164.0,3674.0,8,0.951,0,16347
Екатеринбург,Wednesday,1127748.0,879.443920852317,,53066.0,,5,2.51,0,16348
Екатеринбург,Friday,1342612.0,1023.22208315342,1248069.0,63533.0,93366.0,7,3.033,0,16349
Самара,Thursday,247745.0,174.274714187865,509111.0,14232.0,40290.0,5,4.169,0,16351
Москва,Friday,23605.0,15.8303960863214,21154.0,2415.0,3447.0,9,2.594,0,16352
Санкт-Петербург,Thursday,9841.0,8.93985245892234,9886.0,1632.0,3436.0,5,1.666,0,16353
